Yr Mo Dy RPT ROS KIL DUB CLA MGR MAL
46 12 30 16.2 10.6 15.6 11.0 7.4 18.8 10.6
46 12 31 8.4 16.6 17.4 8.2 16.2 6.4 13.0
47 1 1 15.4 1.2 19.8 13.6 6.2 11.6 3.8
47 1 2 7.0 12.8 0.2 5.0 11.6 17.4 13.6
47 1 3 3.0 16.8 18.0 9.6 1.8 10.8 2.6
47 1 4 14.8 14.6 6.4 4.6 3.0 6.8 3.8
47 1 5 10.0 18.0 0.6 3.2 9.2 6.0 12.6
47 1 6 5.4 19.0 8.8 1.0 15.6 0.6 8.4
47 1 7 2.2 10.2 8.4 7.8 8.6 2.2 11.6
47 1 8 9.4 2.6 19.2 5.8 0.2 3.4 11.8
47 1 9 12.0 20.0 10.8 6.2 5.2 7.4 11.2
47 1 10 16.8 0.6 13.6 9.2 3.2 8.2 13.4
47 1 11 7.8 19.0 3.4 9.6 4.0 12.2 15.6
47 1 12 3.4 8.0 6.0 0.8 12.0 11.8 15.8
47 1 13 16.6 17.8 5.6 17.4 4.6 10.8 2.2
47 1 14 7.6 0.4 2.2 13.6 10.4 6.8 12.0
47 1 15 3.4 9.0 9.2 7.8 1.0 17.0 7.8
47 1 16 4.6 19.2 1.6 17.0 7.8 14.8 18.8
47 1 17 10.0 17.0 16.2 19.4 12.6 13.0 7.2
47 1 18 0.2 14.2 11.4 0.0 4.2 18.0 9.0
47 1 19 17.4 5.2 13.6 15.2 12.2 14.0 17.8
47 1 20 11.4 3.0 1.8 18.4 20.0 19.8 0.8
47 1 21 0.8 10.2 7.8 17.2 2.6 18.4 10.0
47 1 22 0.0 2.8 8.2 1.4 17.2 19.6 16.0
47 1 23 8.6 16.2 7.8 10.6 19.2 1.4 3.2
47 1 24 13.6 19.2 8.8 0.0 10.8 10.4 4.6
47 1 25 18.8 19.6 15.8 11.8 16.0 7.0 1.6
47 1 26 19.2 12.2 19.6 14.4 15.2 6.8 3.8
47 1 27 9.0 7.6 8.6 4.4 12.0 3.0 16.6
47 1 28 0.4 14.8 4.6 18.0 2.8 14.0 10.8
47 1 29 19.4 6.8 2.8 3.2 8.2 17.8 5.6
47 1 30 14.8 0.6 11.2 3.0 13.2 15.4 9.2
47 1 31 12.6 17.6 12.4 14.6 13.0 15.4 12.8
47 2 1 15.6 2.6 0.2 4.4 17.6 19.8 17.8
47 2 2 2.4 2.2 3.4 0.4 4.6 8.0 17.6
47 2 3 5.0 3.2 9.0 11.8 7.4 15.6 1.0
47 2 4 6.4 16.2 9.6 11.8 8.8 12.4 9.8
47 2 5 13.6 16.6 11.4 14.2 1.6 14.8 5.2
47 2 6 11.4 18.0 9.6 5.8 13.0 13.6 19.2
47 2 7 2.4 17.2 6.2 5.8 15.2 5.8 18.2
47 2 8 16.2 17.8 8.0 16.8 5.0 8.2 1.0
47 2 9 11.2 8.6 3.8 8.0 18.4 14.4 8.8
47 2 10 10.4 10.2 15.6 9.8 15.4 0.8 13.6
47 2 11 17.4 15.8 5.0 5.6 8.4 18.6 6.2
47 2 12 13.8 2.0 12.4 9.8 4.0 10.6 7.2
47 2 13 13.6 3.0 8.8 15.4 16.8 8.2 16.8
47 2 14 19.6 16.4 16.8 7.6 8.0 1.6 10.2
47 2 15 9.4 18.0 10.4 17.4 1.4 1.6 19.0
47 2 16 18.4 18.8 15.4 7.4 0.4 13.6 3.6
47 2 17 20.0 20.0 9.8 10.4 16.6 4.2 2.2
47 2 18 15.8 8.0 10.4 16.6 16.0 1.4 5.0
47 2 19 5.2 13.6 1.2 8.8 5.8 9.4 13.8
47 2 20 2.8 2.0 3.2 0.0 12.2 0.8 9.6
47 2 21 8.6 13.6 13.8 2.4 14.8 1.6 5.2
47 2 22 0.2 10.2 1.2 0.4 17.0 8.2 6.6
47 2 23 6.2 9.4 10.8 15.0 12.0 2.2 13.4
47 2 24 16.8 15.2 4.6 17.6 18.6 15.8 19.6
47 2 25 9.6 11.6 5.4 18.6 7.6 3.0 8.2
47 2 26 18.0 2.6 9.0 9.0 0.4 15.4 8.4
47 2 27 19.2 14.6 3.4 1.0 6.6 2.2 12.2
47 2 28 11.6 6.0 9.0 1.6 11.8 4.6 9.0
47 3 1 8.6 16.0 15.6 11.4 14.2 16.6 4.8
47 3 2 2.2 8.4 16.8 17.4 2.4 11.2 8.8
47 3 3 13.2 2.8 15.2 6.2 18.2 18.0 20.0
47 3 4 19.4 19.0 0.0 20.0 6.0 4.4 0.0
47 3 5 18.4 18.0 8.6 19.8 14.2 1.2 0.8
47 3 6 13.2 6.8 19.0 15.6 13.4 18.8 12.6
47 3 7 8.0 10.2 2.4 2.4 13.8 0.4 3.4
47 3 8 6.6 16.0 0.0 9.6 11.6 20.0 17.0
47 3 9 17.6 20.0 9.0 17.2 16.6 2.0 17.2
47 3 10 12.0 1.2 8.6 2.0 2.6 1.0 6.0
47 3 11 2.2 1.6 3.0 4.8 1.0 17.4 13.8
47 3 12 5.2 10.8 18.6 6.0 17.2 15.0 13.2
47 3 13 12.6 3.4 7.8 8.8 19.0 16.8 12.0
47 3 14 4.2 10.0 16.2 5.8 4.2 7.6 1.8
47 3 15 11.0 4.8 17.4 9.4 2.0 17.0 7.2
47 3 16 5.4 12.8 19.2 11.4 11.6 6.0 15.0
47 3 17 2.8 10.6 19.6 16.2 17.6 1.4 13.0
47 3 18 18.4 4.4 11.0 11.0 3.8 12.2 10.4
47 3 19 11.6 15.2 9.4 17.8 18.0 20.0 8.4
47 3 20 4.8 13.6 18.4 13.8 6.0 8.6 14.8
47 3 21 6.2 20.0 3.6 0.6 14.4 10.2 8.0
47 3 22 3.4 13.6 9.2 0.2 0.0 12.0 14.8
47 3 23 13.8 7.0 17.8 3.4 6.6 0.2 10.2
47 3 24 19.8 7.8 17.0 4.8 6.8 1.8 2.4
47 3 25 8.6 1.8 4.2 18.8 4.4 2.4 7.6
47 3 26 7.4 11.8 13.2 14.0 13.6 6.4 6.6
47 3 27 19.0 14.8 3.2 18.0 3.6 17.4 3.4
47 3 28 19.6 12.0 7.2 12.6 16.6 5.0 15.4
47 3 29 2.0 19.4 8.2 7.8 6.6 0.0 1.2
47 3 30 9.6 18.0 14.6 12.8 13.4 19.6 6.0
47 3 31 17.8 17.8 11.4 20.0 2.4 18.6 16.0
47 4 1 1.0 11.4 18.6 5.8 3.0 16.0 15.6
47 4 2 17.4 0.0 7.4 17.2 3.2 3.2 8.0
47 4 3 5.6 15.8 14.8 0.0 10.0 13.8 13.4
47 4 4 2.6 0.6 1.2 13.8 1.2 7.0 2.6
47 4 5 0.6 0.6 14.2 0.0 15.6 5.4 16.4
47 4 6 9.6 0.6 9.2 0.8 19.2 0.6 19.2
47 4 7 9.4 3.6 19.0 5.6 3.2 6.8 3.0
47 4 8 3.0 12.0 16.2 7.6 17.6 19.2 10.0
47 4 9 12.0 7.2 16.0 20.0 17.6 18.0 7.2
47 4 10 18.6 8.0 16.8 17.8 10.0 10.8 7.8
47 4 11 10.4 18.2 12.4 9.8 12.6 17.4 2.0
47 4 12 19.4 13.2 9.8 1.6 14.6 0.0 16.6
47 4 13 8.4 7.4 9.6 2.4 16.6 15.2 18.6
47 4 14 16.6 5.6 8.8 6.2 8.4 7.6 9.6
47 4 15 8.0 12.6 16.8 11.4 1.0 10.0 6.0
47 4 16 10.2 16.4 9.8 9.6 13.6 15.6 6.4
47 4 17 9.4 15.2 14.6 15.4 4.0 2.4 12.8
47 4 18 12.6 4.4 19.4 6.2 15.0 6.2 7.8
47 4 19 11.2 2.2 10.8 14.2 11.0 5.8 19.4
47 4 20 13.2 3.2 16.0 16.8 8.8 1.6 16.8
47 4 21 12.2 7.6 12.0 17.2 14.0 16.6 9.0
47 4 22 9.0 18.2 10.6 8.2 6.4 3.2 0.6
47 4 23 7.4 14.2 15.4 11.2 0.4 14.0 13.0
47 4 24 2.4 19.8 17.8 19.4 16.6 3.8 14.6
47 4 25 10.2 17.8 17.2 1.0 11.8 5.2 19.6
47 4 26 15.4 19.4 5.2 16.2 4.4 1.4 5.4
47 4 27 15.4 15.6 6.2 16.8 0.6 16.0 14.4
47 4 28 17.4 3.2 11.6 8.8 2.0 17.2 15.6
47 4 29 0.0 10.0 14.6 7.8 10.8 6.0 3.0
47 4 30 6.2 17.2 18.4 10.6 10.6 6.2 4.2
47 5 1 1.6 17.0 15.8 9.4 17.6 0.2 6.4
47 5 2 4.2 7.8 18.0 17.6 8.8 7.2 0.2
47 5 3 12.4 15.0 3.8 13.2 9.2 14.4 4.2
47 5 4 10.8 11.4 7.8 17.8 7.8 7.6 1.0
47 5 5 9.2 0.8 10.2 5.4 10.0 15.2 14.2
47 5 6 16.4 14.4 6.0 6.0 7.4 18.6 15.0
47 5 7 3.6 10.0 1.8 19.8 13.4 7.0 7.4
47 5 8 15.2 14.8 8.6 7.2 1.2 3.4 16.2
47 5 9 10.4 18.2 6.4 8.8 17.4 19.2 11.0
47 5 10 8.2 15.4 1.4 15.6 12.0 15.2 17.2
47 5 11 19.4 18.8 11.8 2.2 0.6 12.2 8.2
47 5 12 11.6 16.8 2.8 9.8 1.6 18.8 12.2
47 5 13 2.2 15.6 14.8 5.2 2.8 18.4 5.8
47 5 14 19.6 6.4 6.4 15.4 14.2 4.8 17.2
47 5 15 13.2 2.6 3.6 16.8 5.4 0.0 17.0
47 5 16 10.2 14.8 0.0 1.8 16.0 10.2 19.6
47 5 17 13.8 18.6 12.0 6.2 15.4 12.0 4.0
47 5 18 10.4 6.0 15.0 10.4 9.4 2.0 9.2
47 5 19 9.4 19.8 4.4 8.4 15.0 7.6 7.2
47 5 20 19.8 2.8 19.8 0.6 19.2 14.4 4.6
47 5 21 9.0 19.0 18.4 13.0 17.6 13.8 10.4
47 5 22 17.6 18.0 10.6 7.6 12.0 16.0 16.0
47 5 23 3.0 17.2 17.2 3.4 6.0 9.2 9.2
47 5 24 3.0 4.8 0.0 1.2 19.4 9.0 4.2
47 5 25 18.0 13.8 15.2 17.4 7.0 18.2 2.8
47 5 26 5.2 7.2 3.8 12.8 4.4 5.6 7.0
47 5 27 19.4 0.6 0.4 2.6 10.6 9.6 17.2
47 5 28 8.6 5.8 6.6 13.4 10.6 18.2 12.6
47 5 29 6.8 0.8 2.8 19.8 3.6 19.2 5.0
47 5 30 17.8 9.4 7.0 13.4 3.4 12.4 6.6
47 5 31 8.6 6.4 11.4 7.0 11.8 5.4 4.8
47 6 1 3.6 9.0 3.2 12.2 8.4 15.2 4.6
47 6 2 14.0 6.2 11.6 10.4 2.4 5.6 11.2
47 6 3 9.8 3.8 10.2 6.0 3.2 19.0 15.2
47 6 4 9.8 15.4 8.6 15.6 14.6 9.2 11.8
47 6 5 16.0 10.6 5.4 10.0 8.4 16.4 1.2
47 6 6 5.6 19.8 2.8 10.0 1.4 9.8 13.6
47 6 7 8.2 15.2 6.4 2.4 2.4 7.8 16.8
47 6 8 1.8 0.8 13.8 4.2 10.2 15.0 20.0
47 6 9 11.2 7.4 8.8 17.4 4.2 14.8 3.4
47 6 10 8.0 6.4 9.2 2.0 6.0 10.8 13.4
47 6 11 12.2 18.6 1.4 1.8 9.6 8.0 4.6
47 6 12 1.8 15.4 8.2 9.8 4.2 19.0 9.2
47 6 13 3.0 0.8 6.6 16.8 5.6 9.8 9.2
47 6 14 13.6 18.0 11.4 17.4 6.4 8.2 6.6
47 6 15 2.4 11.8 5.8 18.8 19.6 6.6 0.6
47 6 16 5.4 14.0 15.6 18.2 16.4 10.8 7.0
47 6 17 3.0 0.0 10.4 1.8 12.6 18.2 1.6
47 6 18 2.4 5.4 15.6 4.6 18.4 10.2 10.4
47 6 19 3.4 4.6 1.4 1.8 5.8 10.8 0.0
47 6 20 19.0 1.4 2.6 17.4 11.6 0.2 18.6
47 6 21 19.0 3.8 2.2 3.4 17.0 7.2 16.0
47 6 22 13.4 4.0 14.0 11.6 0.6 6.6 19.0
47 6 23 4.2 5.6 4.6 16.8 12.4 9.0 4.4
47 6 24 1.8 16.8 5.4 20.0 4.8 9.0 0.2
47 6 25 6.0 13.8 0.0 6.4 11.6 19.2 5.4
47 6 26 16.6 10.2 15.4 11.6 8.6 1.6 1.4
47 6 27 6.4 1.0 15.2 6.4 9.2 14.0 8.2
47 6 28 18.2 6.6 2.2 5.8 8.2 13.4 11.8
47 6 29 0.6 7.0 19.2 9.6 14.4 12.0 10.8
47 6 30 16.0 3.8 0.0 11.0 4.2 18.4 5.4
47 7 1 6.0 3.8 3.8 5.8 6.0 3.6 18.6
47 7 2 14.0 18.0 11.2 17.8 10.8 10.6 5.0
47 7 3 10.2 16.6 3.0 3.6 1.8 9.0 11.4
47 7 4 7.6 16.6 16.6 6.8 12.2 15.8 3.0
47 7 5 12.4 0.4 8.6 19.8 12.4 19.6 5.6
47 7 6 14.0 5.2 1.6 5.0 6.8 5.2 15.2
47 7 7 3.2 5.2 12.4 0.0 9.0 10.0 2.4
47 7 8 10.0 14.2 11.6 6.6 13.8 14.0 7.6
47 7 9 10.8 12.4 14.2 12.2 8.8 11.6 3.0
47 7 10 7.0 11.0 18.6 16.6 1.2 17.8 4.0
47 7 11 0.4 19.6 7.8 11.6 11.0 10.2 8.8
47 7 12 19.0 19.0 12.0 6.6 3.8 3.4 18.0
47 7 13 13.2 16.2 19.2 1.8 17.6 0.4 11.0
47 7 14 14.4 6.4 10.0 4.2 16.4 20.0 15.0
47 7 15 10.8 11.8 16.6 9.0 8.0 4.6 12.6
47 7 16 7.8 0.8 13.6 8.8 9.4 10.0 12.4
47 7 17 17.0 8.8 7.6 9.4 7.6 8.0 14.4
47 7 18 7.6 10.4 8.4 15.2 9.6 11.0 11.4
47 7 19 17.4 15.0 5.6 10.6 4.2 15.0 5.4
47 7 20 15.2 10.6 12.0 3.4 12.8 1.0 7.2
47 7 21 14.6 20.0 8.6 12.4 10.4 6.4 17.6
47 7 22 17.6 7.0 4.6 16.4 0.4 15.0 2.0
47 7 23 16.8 16.6 5.8 16.2 5.2 16.6 12.0
47 7 24 1.0 9.0 14.2 13.4 12.8 12.6 9.2
47 7 25 6.2 16.2 18.0 2.0 8.4 17.4 2.6
47 7 26 7.8 6.0 14.4 14.8 13.2 7.6 10.6
47 7 27 17.6 15.6 6.6 18.0 15.6 18.0 14.6
47 7 28 13.8 17.4 2.4 14.2 9.2 19.6 13.4
47 7 29 9.2 0.0 9.4 16.0 9.6 2.0 14.0
47 7 30 5.4 7.2 10.2 15.0 9.0 18.8 14.0
47 7 31 2.4 14.6 11.4 4.2 9.4 19.6 13.6
47 8 1 15.0 8.2 6.8 16.0 18.8 15.2 20.0
47 8 2 5.6 14.0 15.2 8.8 4.6 7.2 11.2
47 8 3 19.2 6.2 11.0 0.4 19.4 15.4 5.0
47 8 4 3.6 7.8 12.2 8.0 17.4 4.8 16.8
47 8 5 7.2 4.4 17.4 19.0 8.6 0.8 16.4
47 8 6 7.2 15.8 7.2 8.0 16.6 17.6 1.0
47 8 7 2.6 18.2 1.4 9.2 12.2 9.4 5.8
47 8 8 11.8 15.4 11.0 16.4 10.0 6.8 3.2
47 8 9 15.0 6.4 2.8 9.8 8.2 17.8 6.8
47 8 10 4.2 11.2 0.4 19.8 12.8 17.0 18.0
47 8 11 13.6 20.0 19.6 3.0 2.6 7.0 18.6
47 8 12 2.4 6.0 19.0 6.8 18.2 14.2 1.8
47 8 13 6.8 11.6 18.0 5.4 8.4 19.2 10.4
47 8 14 7.6 12.8 18.0 6.0 19.4 15.4 9.2
47 8 15 4.0 13.6 14.4 16.2 12.8 13.0 4.2
47 8 16 14.4 13.8 9.2 7.0 14.4 13.0 8.0
47 8 17 16.8 8.8 2.2 6.2 9.4 3.8 16.8
47 8 18 7.8 11.4 8.0 4.6 10.6 5.0 16.8
47 8 19 5.4 0.2 1.8 13.4 15.8 8.2 5.6
47 8 20 2.0 10.8 6.8 16.8 14.0 11.2 17.4
47 8 21 1.2 18.2 13.4 5.6 1.0 4.8 3.8
47 8 22 1.0 2.6 16.4 11.6 18.2 4.0 0.6
47 8 23 8.4 2.4 17.6 4.8 4.6 10.2 10.4
47 8 24 17.2 1.2 17.2 7.2 13.0 12.8 18.6
47 8 25 3.8 17.2 18.0 1.0 15.6 15.6 5.8
47 8 26 12.4 0.2 12.0 15.4 7.6 18.8 11.2
47 8 27 9.4 6.8 8.2 10.4 6.4 17.2 0.0
47 8 28 4.4 13.0 5.4 13.6 12.0 2.0 14.4
47 8 29 2.2 19.2 10.0 12.8 3.6 9.0 19.2
47 8 30 2.0 19.0 20.0 11.4 16.0 7.8 5.2
47 8 31 12.6 0.4 0.2 11.2 8.8 15.8 9.6
47 9 1 3.0 20.0 10.8 8.8 12.6 2.8 15.6
47 9 2 13.2 3.2 11.4 7.2 2.8 9.6 18.6
47 9 3 1.0 9.0 1.2 11.4 2.4 16.4 14.2
47 9 4 9.4 0.6 7.8 13.6 7.8 0.8 16.4
47 9 5 6.0 17.2 2.4 16.2 17.0 8.2 10.4
47 9 6 13.8 11.2 7.4 8.8 5.0 14.0 4.6
47 9 7 12.4 14.6 4.2 2.2 11.0 16.0 6.4
47 9 8 18.6 2.6 17.0 12.8 9.0 14.4 9.2
47 9 9 17.0 19.4 3.2 16.0 4.4 19.8 6.8
47 9 10 0.0 4.2 7.6 8.4 10.0 14.6 19.2
47 9 11 18.4 5.8 19.0 0.6 10.0 13.8 6.6
47 9 12 6.2 7.2 2.2 2.6 10.0 13.4 14.4
47 9 13 11.8 9.6 6.4 11.6 2.6 13.6 1.0
47 9 14 1.4 11.4 15.2 9.8 7.4 2.0 13.0
47 9 15 0.8 5.2 7.0 10.6 14.0 9.8 6.6
47 9 16 1.4 2.6 1.8 8.2 19.8 11.4 12.2
47 9 17 15.2 3.4 10.8 15.8 1.2 7.0 4.4
47 9 18 14.0 13.0 3.4 10.8 19.6 10.4 9.6
47 9 19 0.8 18.4 15.0 18.6 16.2 2.0 3.2
47 9 20 13.0 13.6 17.8 16.2 10.4 13.8 18.8
47 9 21 7.8 14.0 19.8 16.8 3.2 7.4 6.2
47 9 22 4.0 14.8 19.2 13.2 16.0 7.0 8.6
47 9 23 5.2 8.2 14.0 7.6 4.6 14.8 1.0
47 9 24 1.2 5.0 17.0 5.8 19.2 2.2 5.4
47 9 25 0.2 5.0 2.8 14.4 17.6 2.0 3.4
47 9 26 15.8 7.6 6.0 6.6 8.6 2.6 0.2
47 9 27 9.6 14.8 11.6 15.8 1.2 16.2 19.2
47 9 28 5.2 12.6 5.6 0.6 11.4 10.6 1.8
47 9 29 5.8 2.8 10.2 18.4 8.0 0.2 1.0
47 9 30 5.0 9.4 6.0 16.4 18.6 11.6 16.6
47 10 1 2.4 8.2 0.4 0.2 11.8 8.8 1.0
47 10 2 17.2 7.4 7.4 14.2 7.4 11.2 13.0
47 10 3 15.2 11.0 15.4 11.4 11.4 17.0 15.6
47 10 4 6.4 12.6 9.4 16.0 19.2 12.8 6.0
47 10 5 14.8 20.0 9.2 3.4 11.6 3.6 17.0
47 10 6 13.6 13.4 18.8 3.6 6.6 13.2 19.0
47 10 7 6.0 10.2 17.4 4.0 18.6 14.2 12.0
47 10 8 13.8 2.0 3.0 19.6 1.2 11.2 12.0
47 10 9 1.2 3.8 4.8 13.8 10.6 11.4 2.2
47 10 10 11.4 16.0 19.0 1.6 20.0 10.8 4.4
47 10 11 8.4 2.4 14.4 14.2 14.4 9.8 1.8
47 10 12 11.0 6.4 18.0 9.6 18.4 15.0 17.4
47 10 13 0.8 12.0 5.6 12.0 14.6 19.4 0.6
47 10 14 0.6 16.8 7.8 15.4 7.8 11.4 0.0
47 10 15 0.6 0.8 7.0 7.8 2.0 7.8 10.6
47 10 16 0.6 4.0 0.2 2.6 9.8 19.4 9.4
47 10 17 3.8 1.0 0.4 10.8 10.6 17.8 8.8
47 10 18 7.4 4.8 5.8 7.0 17.2 6.4 15.2
47 10 19 18.2 14.2 0.8 2.8 5.8 10.4 2.0
47 10 20 17.4 13.0 18.2 8.4 4.8 11.4 3.4
47 10 21 13.2 19.2 0.2 4.4 5.0 2.4 17.4
47 10 22 3.6 19.8 19.0 14.4 11.8 19.4 8.2
47 10 23 1.4 7.2 19.0 7.8 11.4 2.2 19.8
47 10 24 18.8 6.2 10.4 11.8 4.0 18.8 13.0
47 10 25 11.8 13.8 6.2 17.6 5.4 6.4 15.2
47 10 26 13.8 3.8 0.4 5.2 8.8 6.0 16.2
47 10 27 9.8 2.6 19.8 1.6 3.4 9.2 4.8
47 10 28 7.6 11.0 13.8 7.4 8.0 19.2 8.2
47 10 29 1.8 8.6 7.8 13.8 13.4 19.2 18.8
47 10 30 7.6 9.4 6.4 11.2 8.8 1.4 5.2
47 10 31 14.8 12.0 2.4 1.6 4.8 4.6 10.8
47 11 1 8.2 13.6 17.8 6.2 19.6 9.2 3.0
47 11 2 20.0 1.6 19.6 12.8 12.4 7.6 16.6
47 11 3 1.4 0.6 17.2 18.2 7.6 5.4 16.0
47 11 4 7.0 10.0 4.4 11.2 16.6 15.6 13.2
47 11 5 19.2 0.0 14.0 1.6 20.0 19.8 6.2
47 11 6 13.4 11.8 3.0 4.8 4.4 10.0 10.8
47 11 7 9.0 15.6 16.4 5.8 20.0 8.2 18.0
47 11 8 4.2 17.6 0.6 6.8 16.4 18.4 3.2
47 11 9 0.4 7.8 12.0 0.2 5.4 16.8 12.6
47 11 10 1.4 1.8 8.8 11.2 11.4 2.2 16.8
47 11 11 5.4 11.8 19.8 18.0 7.6 13.6 11.0
47 11 12 14.6 13.4 5.4 15.8 13.0 15.4 1.2
47 11 13 15.2 10.4 0.8 2.2 14.2 3.8 4.4
47 11 14 7.8 20.0 1.2 2.0 12.0 3.4 15.2
47 11 15 14.8 13.4 7.0 11.8 18.6 14.2 10.6
47 11 16 19.6 16.6 17.4 1.6 13.4 13.8 8.0
47 11 17 18.4 3.4 3.4 11.2 12.4 7.4 1.6
47 11 18 18.8 8.8 16.2 13.2 11.8 8.8 9.8
47 11 19 10.0 2.4 19.4 19.6 4.6 12.4 3.0
47 11 20 6.6 12.4 2.2 6.2 15.2 6.6 0.6
47 11 21 3.2 3.8 8.0 8.4 2.8 17.4 17.4
47 11 22 1.8 18.8 7.6 8.4 17.4 16.0 6.2
47 11 23 14.0 2.2 12.8 1.4 5.8 15.6 1.4
47 11 24 2.2 0.8 1.6 2.0 17.0 2.4 14.0
47 11 25 7.2 15.6 11.8 2.8 8.0 16.8 19.4
47 11 26 5.0 5.0 4.4 6.0 5.2 15.6 2.0
47 11 27 9.2 13.0 3.6 8.0 1.2 1.8 18.0
47 11 28 11.8 14.2 0.6 14.2 4.4 11.6 10.8
47 11 29 11.2 8.6 16.6 13.0 18.2 6.4 9.0
47 11 30 12.4 9.2 3.8 12.8 5.6 14.4 18.6
47 12 1 15.2 2.4 0.0 9.6 0.2 10.0 10.6
47 12 2 1.0 12.2 7.6 17.6 6.0 19.6 1.8
47 12 3 2.4 16.8 16.2 18.4 13.2 14.2 5.4
47 12 4 2.4 14.8 17.0 17.4 4.0 0.4 9.6
47 12 5 7.6 7.2 12.4 15.8 10.4 14.4 19.6
47 12 6 1.8 20.0 15.4 14.8 13.0 11.0 12.6
47 12 7 6.2 15.2 18.2 2.6 0.6 15.0 15.6
47 12 8 0.6 4.0 9.6 11.2 4.6 7.0 14.2
47 12 9 5.2 9.0 1.2 8.0 3.0 9.0 12.4
47 12 10 15.4 2.4 10.6 0.0 1.8 18.4 7.6
47 12 11 11.2 11.4 3.6 16.0 8.8 19.2 5.8
47 12 12 17.2 6.8 12.4 1.6 14.2 0.4 19.4
47 12 13 5.4 14.6 9.4 18.2 8.6 7.6 13.0
47 12 14 18.0 13.2 7.0 2.8 8.8 0.4 0.0
47 12 15 12.2 16.4 20.0 13.6 16.0 7.6 4.2
47 12 16 5.0 14.6 14.4 17.2 4.6 4.0 2.8
47 12 17 7.0 16.6 1.2 14.8 14.4 0.4 12.8
47 12 18 14.4 0.6 0.2 15.6 3.2 10.6 14.4
47 12 19 9.2 14.0 14.0 6.6 13.6 16.2 10.2
47 12 20 3.8 13.6 11.4 11.0 18.0 7.4 8.2
47 12 21 13.2 2.8 7.4 18.6 18.4 3.8 2.6
47 12 22 2.0 18.8 8.4 1.4 3.8 5.6 12.6
47 12 23 13.0 1.0 17.6 19.6 3.8 6.8 16.8
47 12 24 5.4 19.2 17.6 12.0 13.2 11.8 2.2
47 12 25 1.4 7.8 18.6 4.2 6.0 5.0 3.6
47 12 26 15.2 16.0 7.8 10.8 6.4 17.6 20.0
47 12 27 20.0 10.6 18.4 11.8 1.6 16.0 3.2
47 12 28 0.4 8.4 4.0 3.8 10.6 3.6 19.0
47 12 29 0.0 19.4 12.0 2.8 0.2 10.4 16.8
47 12 30 2.2 8.0 3.6 1.8 14.4 9.4 5.8
47 12 30 19.0 12.6 6.2 0.0 17.0 9.8 18.4
48 1 1 13.8 5.8 10.6 17.2 8.4 4.8 18.2
48 1 2 17.4 2.4 2.8 3.0 18.2 12.2 1.2
48 1 3 4.8 19.0 1.0 12.0 18.4 16.2 4.8
48 1 4 0.8 3.8 6.4 18.6 12.8 1.4 8.4
48 1 5 18.4 0.8 7.6 15.8 16.0 10.8 1.2
48 1 6 10.6 16.0 7.2 8.4 11.4 1.2 8.2
48 1 7 16.6 17.2 5.2 19.0 2.6 13.8 15.4
48 1 8 1.2 19.8 17.0 3.0 7.6 9.8 2.6
48 1 9 15.4 14.6 16.6 19.2 1.6 6.4 12.8
48 1 10 15.2 18.8 15.4 7.4 16.2 13.0 13.6
48 1 11 18.4 15.4 9.4 2.6 18.6 1.6 15.0
48 1 12 2.8 16.0 2.6 8.6 7.8 19.0 6.8
48 1 13 14.8 8.4 10.6 5.4 3.2 14.6 0.8
48 1 14 2.8 17.0 16.2 14.2 18.0 4.8 5.2
48 1 15 9.2 9.6 9.8 5.0 7.8 15.8 9.0
48 1 16 11.4 7.8 16.0 12.8 13.0 17.8 0.8
48 1 17 13.6 12.2 16.2 12.0 20.0 10.8 14.8
48 1 18 17.2 6.4 11.4 7.6 10.4 13.6 16.6
48 1 19 7.6 6.6 16.0 17.0 6.6 10.8 1.8
48 1 20 14.0 9.0 7.4 0.6 9.2 8.0 8.6
48 1 21 12.0 14.8 2.2 1.8 7.8 7.6 9.0
48 1 22 8.6 11.8 16.8 0.4 20.0 9.6 7.0
48 1 23 14.6 19.8 11.2 15.2 13.4 1.6 17.8
48 1 24 13.6 8.6 11.2 17.2 17.0 17.0 0.6
48 1 25 11.0 12.0 1.2 13.8 15.6 3.0 12.8
48 1 26 16.4 5.8 11.0 17.0 0.4 8.6 2.2
48 1 27 0.8 4.4 6.6 19.4 6.4 18.4 14.6
48 1 28 9.2 5.6 4.2 18.8 9.0 8.8 17.2
48 1 29 4.4 12.6 19.0 3.2 13.2 18.4 16.4
48 1 30 16.4 14.8 7.8 9.8 6.6 18.6 17.6
48 1 31 18.8 9.0 12.2 11.6 3.4 15.0 19.6
48 2 1 10.8 6.2 7.8 6.4 9.2 16.0 9.2
48 2 2 1.0 16.0 19.6 0.0 15.2 12.2 14.6
48 2 3 16.4 0.0 19.2 2.0 9.8 6.0 1.8
48 2 4 9.8 4.4 12.2 13.6 14.0 6.0 12.0
48 2 5 16.8 7.4 19.6 3.4 9.0 11.4 19.2
48 2 6 15.2 17.2 8.2 1.4 1.8 17.8 5.2
48 2 7 6.8 1.2 16.6 18.4 15.8 2.0 16.0
48 2 8 17.8 15.8 1.2 15.0 8.2 19.6 18.2
48 2 9 19.6 1.8 7.8 2.8 14.6 16.6 17.4
48 2 10 1.2 0.4 9.8 3.4 1.6 13.4 17.2
48 2 11 18.8 6.8 10.4 2.2 14.2 19.2 5.2
48 2 12 12.4 13.6 6.6 9.0 3.2 15.2 20.0
