order_id	quantity	item_name	choice_description	item_price
759	2	Canned Soft Drink	[Diet Coke]	$2.50 
759	4	Bottled Water	NULL	$6.00 
759	2	Chips and Guacamole	NULL	$8.90 
759	2	Chips and Fresh Tomato Salsa	NULL	$5.90 
760	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Green Beans, Guacamole, Lettuce]]	$11.25 
760	1	Veggie Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 
761	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.49 
761	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Sour Cream, Guacamole]]	$10.98 
762	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables(Roasted Sweet Pepper, Cabbage)]]	$8.75 
762	1	Chips	NULL	$2.15 
762	1	Bottled Water	NULL	$1.50 
763	1	Steak Bowl	[Fresh Tomato Salsa, Rice]	$9.25 
763	1	Canned Soft Drink	[Coke]	$1.25 
763	1	Bottled Water	NULL	$1.50 
763	1	Chips	NULL	$2.15 
764	1	Canned Soft Drink	[Lemonade]	$1.25 
764	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]	$8.75 
764	1	Chips and Tomatillo Yellow Chili Salsa	NULL	$2.95 
765	1	Chicken Soft Tacos	[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream, Lettuce]]	$8.49 
765	1	Chips and Guacamole	NULL	$3.99 
766	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Green Beans, Black Beans, Lettuce, Guacamole]]	$11.25 
766	2	Chips	NULL	$4.30 
767	1	Steak Bowl	[Saute Chili Seafood Salsa, [Rice, Black Beans, Lettuce, Guacamole]]	$11.75 
767	1	Chips	NULL	$2.15 
768	2	Barbacoa Crispy Tacos	[Fresh Tomato Salsa, [Sour Cream, Cheese, Rice]]	$18.50 
769	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Tomatillo-Yellow Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream]]	$8.49 
769	1	Chips and Fresh Tomato Salsa	NULL	$2.39 
770	1	Chicken Bowl	[Saute Chili Seafood Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$8.75 
770	1	Chips and Guacamole	NULL	$4.45 
770	1	Brakens Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.75 
771	1	Brakens Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream]]	$8.99 
771	1	Chips and Guacamole	NULL	$3.99 
772	1	Steak Burrito	[Saute Chili Seafood Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]	$9.25 
772	1	Steak Soft Tacos	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]	$9.25 
773	1	Bottled Water	NULL	$1.50 
773	1	Chicken Bowl	[Tomatillo Yellow Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]	$8.75 
773	1	Chips and Tomatillo Yellow Chili Salsa	NULL	$2.95 
774	1	6 Pack Soft Drink	[Diet Coke]	$6.49 
774	1	Brakens Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Black Beans, Cheese, Lettuce, Guacamole]]	$11.75 
775	1	Chicken Burrito	[Saute Chili Seafood Salsa (Medium), [Green Beans, Rice, Fajita Veggies, Sour Cream, Lettuce]]	$8.49 
775	1	Steak Burrito	[[Saute Chili Seafood Salsa (Medium), Tomatillo-Yellow Chili Salsa (Hot)], [Green Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.99 
776	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese]]	$8.75 
776	1	Chips and Guacamole	NULL	$4.45 
776	1	6 Pack Soft Drink	[Coke]	$6.49 
777	2	Chicken Salad Bowl	[Tomatillo Green Chili Salsa, [Black Beans, Cheese, Guacamole]]	$22.50 
778	1	Steak Bowl	[Saute Chili Seafood Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$9.25 
778	1	Chips and Saute Chili Seafood Salsa	NULL	$2.95 
779	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Saute Chili Seafood Salsa (Medium), Tomatillo-Yellow Chili Salsa (Hot)], [Green Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
779	1	Side of Chips	NULL	$1.69 
780	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Rice, Black Beans, Fajita Veggies, Cheese, Guacamole, Lettuce]]	$10.98 
781	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$8.75 
781	1	Chips and Guacamole	NULL	$4.45 
782	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole]]	$11.25 
782	1	Chips and Tomatillo Yellow Chili Salsa	NULL	$2.95 
783	1	Steak Bowl	[Saute Chili Seafood Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.99 
783	1	Chicken Bowl	[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream]]	$8.49 
783	1	Chips and Tomatillo-Green Chili Salsa	NULL	$2.39 
784	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
784	1	6 Pack Soft Drink	[Diet Coke]	$6.49 
784	1	Chicken Soft Tacos	[Tomatillo Green Chili Salsa, [Sour Cream, Guacamole]]	$11.25 
785	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Sour Cream, Lettuce, Guacamole]]	$11.75 
785	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
786	1	Steak Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.99 
786	1	Side of Chips	NULL	$1.69 
787	1	Steak Bowl	[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Saute Chili Seafood Salsa (Medium)], [Green Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.99 
787	2	Canned Soda	[Dr. Pepper]	$2.18 
787	1	Canned Soda	[Coca Cola]	$1.09 
787	1	Steak Burrito	[[Tomatillo-Green Chili Salsa (Medium), Saute Chili Seafood Salsa (Medium), Tomatillo-Yellow Chili Salsa (Hot)], [Green Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.99 
787	1	Brakens Burrito	[[Fresh Tomato Salsa (Mild), Saute Chili Seafood Salsa (Medium)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.99 
788	1	Canned Soda	[Dr. Pepper]	$1.09 
788	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Lettuce]]	$8.99 
789	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Green Beans, Rice, Cheese, Sour Cream]]	$8.99 
789	1	Chicken Soft Tacos	[Fresh Tomato Salsa (Mild), [Green Beans, Rice, Cheese, Sour Cream]]	$8.49 
790	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Green Beans, Rice, Sour Cream, Guacamole]]	$10.98 
790	1	Canned Soda	[Diet Coke]	$1.09 
791	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Green Beans, Cheese, Guacamole, Lettuce]]	$11.75 
791	1	Steak Bowl	[Tomatillo Green Chili Salsa, [Rice, Green Beans, Cheese, Lettuce]]	$9.25 
791	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Guacamole, Lettuce]]	$11.25 
791	1	Chicken Burrito	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Sour Cream, Guacamole]]	$11.25 
791	1	Chips	NULL	$2.15 
792	1	Veggie Burrito	[Fresh Tomato Salsa, [Rice, Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Black Beans, Lettuce, Guacamole]]	$11.25 
792	1	Chicken Soft Tacos	[Saute Chili Seafood Salsa, [Rice, Cheese]]	$8.75 
792	1	Chips and Guacamole	NULL	$4.45 
792	1	Chips and Saute Chili Seafood Salsa	NULL	$2.95 
793	1	Brakens Soft Tacos	[Fresh Tomato Salsa, [Sour Cream, Guacamole]]	$11.75 
793	1	Bottled Water	NULL	$1.50 
794	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.99 
794	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$10.98 
794	1	Chips and Tomatillo-Green Chili Salsa	NULL	$2.39 
795	1	Chicken Burrito	[Tomatillo Yellow Chili Salsa, Lettuce]	$8.75 
795	1	Chips	NULL	$2.15 
795	1	Barbacoa Bowl	[Tomatillo Yellow Chili Salsa]	$9.25 
796	1	Bottled Water	NULL	$1.50 
796	1	Chicken Bowl	[Tomatillo Yellow Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]	$8.75 
796	1	Chips	NULL	$2.15 
797	1	Chips and Guacamole	NULL	$3.99 
797	1	Steak Bowl	[[Saute Chili Seafood Salsa (Medium), Tomatillo-Yellow Chili Salsa (Hot), Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Fajita Veggies, Cheese, Sour Cream]]	$8.99 
798	1	6 Pack Soft Drink	[Diet Coke]	$6.49 
798	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Sour Cream, Cheese, Lettuce]]	$8.75 
798	2	Chips and Guacamole	NULL	$8.90 
799	1	Steak Soft Tacos	[Tomatillo-Green Chili Salsa (Medium), [Cheese, Sour Cream]]	$8.99 
799	1	Chips and Guacamole	NULL	$3.99 
800	2	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$17.50 
801	1	Veggie Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Cheese, Guacamole, Lettuce]]	$11.25 
801	1	Canned Soft Drink	[Diet Coke]	$1.25 
802	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Rice, Green Beans, Cheese, Guacamole, Lettuce]]	$10.98 
803	1	Barbacoa Soft Tacos	[Fresh Tomato Salsa, [Black Beans, Cheese, Lettuce]]	$9.25 
803	1	Chips and Guacamole	NULL	$4.45 
803	1	Canned Soft Drink	[Coke]	$1.25 
803	2	Bottled Water	NULL	$3.00 
804	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 
804	1	Chips and Guacamole	NULL	$4.45 
805	1	Chips and Guacamole	NULL	$4.45 
805	1	Chips and Tomatillo Yellow Chili Salsa	NULL	$2.95 
805	1	Steak Burrito	[Tomatillo Yellow Chili Salsa, [Rice, Green Beans, Cheese, Lettuce]]	$9.25 
806	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Guacamole]]	$11.25 
806	1	Chips	NULL	$2.15 
806	1	Chicken Bowl	[Tomatillo Yellow Chili Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 
806	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Green Beans, Cheese, Guacamole, Lettuce]]	$11.25 
806	1	Chips and Guacamole	NULL	$4.45 
807	1	Chips and Tomatillo Yellow Chili Salsa	NULL	$2.95 
807	1	Brakens Soft Tacos	[Tomatillo Yellow Chili Salsa, [Rice, Lettuce]]	$9.25 
807	1	Chicken Bowl	[Tomatillo Yellow Chili Salsa, [Rice, Green Beans, Guacamole, Lettuce]]	$11.25 
807	1	Canned Soft Drink	[Coke]	$1.25 
808	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]	$8.75 
808	1	Chips and Tomatillo Yellow Chili Salsa	NULL	$2.95 
808	1	Canned Soft Drink	[Sprite]	$1.25 
809	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Sour Cream, Lettuce]]	$8.75 
809	1	Chips and Guacamole	NULL	$4.45 
810	1	Steak Burrito	[[Fresh Tomato Salsa (Mild), Saute Chili Seafood Salsa (Medium)], [Rice, Guacamole, Lettuce]]	$11.48 
810	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Guacamole, Lettuce]]	$11.48 
811	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Rice, Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
811	1	Chips and Tomatillo-Yellow Chili Salsa	NULL	$2.39 
812	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Guacamole]]	$11.25 
812	1	Barbacoa Bowl	[Tomatillo Yellow Chili Salsa, [Black Beans, Cheese, Sour Cream, Guacamole]]	$11.75 
812	1	Chips	NULL	$2.15 
813	1	Bottled Water	NULL	$1.50 
813	1	Chips	NULL	$2.15 
813	1	Chicken Bowl	[Tomatillo Yellow Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]	$8.75 
814	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 
814	2	Chips and Guacamole	NULL	$8.90 
814	1	Chicken Bowl	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Green Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
815	1	Chicken Bowl	[Saute Chili Seafood Salsa, [Rice, Green Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
815	1	Canned Soft Drink	[Diet Coke]	$1.25 
816	1	Chips and Guacamole	NULL	$4.45 
816	1	Steak Burrito	[Tomatillo Yellow Chili Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Cheese, Sour Cream]]	$9.25 
816	1	Steak Crispy Tacos	[Tomatillo Yellow Chili Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Cheese, Sour Cream, Lettuce]]	$9.25 
816	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
817	1	Brakens Bowl	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Sour Cream]]	$9.25 
817	1	Veggie Bowl	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Sour Cream]]	$8.75 
817	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
818	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]	$9.25 
818	1	Chicken Salad Bowl	[Saute Chili Seafood Salsa, [Rice, Black Beans, Lettuce]]	$8.75 
818	1	Brakens Burrito	[Tomatillo Green Chili Salsa, [Rice, Green Beans, Cheese, Sour Cream, Guacamole]]	$11.75 
818	1	Brakens Bowl	[Tomatillo Yellow Chili Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.75 
818	1	Veggie Bowl	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Lettuce]]	$8.75 
818	1	Chicken Bowl	[Saute Chili Seafood Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
818	2	Chips and Guacamole	NULL	$8.90 
818	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
819	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Tomatillo-Yellow Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]	$10.98 
820	1	Veggie Bowl	[[Tomatillo-Green Chili Salsa (Medium), Saute Chili Seafood Salsa (Medium), Tomatillo-Yellow Chili Salsa (Hot)], [Green Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
820	1	Chicken Burrito	[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Tomatillo-Yellow Chili Salsa (Hot)], [Green Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
821	1	Chicken Burrito	[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Guacamole]]	$10.98 
822	1	Steak Bowl	[Tomatillo-Yellow Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.99 
822	1	Steak Bowl	[Tomatillo-Yellow Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream]]	$8.99 
823	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
823	2	Chicken Burrito	[Fresh Tomato Salsa, Rice]	$17.50 
823	1	Steak Bowl	[Tomatillo Green Chili Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
824	1	Chips and Guacamole	NULL	$3.99 
824	1	Chicken Soft Tacos	[Saute Chili Seafood Salsa (Medium), [Cheese, Sour Cream]]	$8.49 
825	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Saute Chili Seafood Salsa (Medium)], [Black Beans, Guacamole]]	$10.98 
825	1	Side of Chips	NULL	$1.69 
826	2	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$17.50 
827	1	Steak Burrito	[Saute Chili Seafood Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.99 
827	1	Chips and Saute Chili-Seafood Salsa	NULL	$2.39 
828	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Green Beans, Rice, Cheese, Sour Cream]]	$8.99 
828	1	Chips and Fresh Tomato Salsa	NULL	$2.39 
829	1	Canned Soft Drink	[Sprite]	$1.25 
829	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Lettuce]]	$8.75 
829	1	Chips and Tomatillo Yellow Chili Salsa	NULL	$2.95 
830	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Cheese, Sour Cream, Guacamole, Lettuce, Rice]]	$11.75 
830	1	Chicken Soft Tacos	[Tomatillo Green Chili Salsa, [Guacamole, Sour Cream]]	$11.25 
831	2	Chicken Burrito	[Fresh Tomato Salsa, [Lettuce, Rice, Black Beans, Cheese]]	$17.50 
832	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Saute Chili Seafood Salsa (Medium)], [Rice, Fajita Veggies]]	$8.49 
832	1	Veggie Bowl	[[Fresh Tomato Salsa (Mild), Saute Chili Seafood Salsa (Medium)], [Rice, Fajita Veggies]]	$8.49 
832	1	Chips and Fresh Tomato Salsa	NULL	$2.39 
833	1	Chicken Bowl	[Fresh Tomato Salsa, [Sour Cream, Guacamole, Lettuce]]	$11.25 
833	1	Bottled Water	NULL	$1.50 
834	1	Veggie Burrito	[Fresh Tomato Salsa, [Cheese, Rice, Green Beans]]	$8.75 
834	2	Bottled Water	NULL	$3.00 
834	1	Canned Soft Drink	[Diet Coke]	$1.25 
835	1	Chicken Bowl	[Fresh Tomato Salsa, Cheese]	$8.75 
835	1	Chips and Guacamole	NULL	$4.45 
836	1	Steak Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Guacamole]]	$11.75 
836	1	Barbacoa Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Green Beans, Sour Cream, Guacamole, Lettuce]]	$11.75 
836	1	Chips and Guacamole	NULL	$4.45 
837	2	Chicken Bowl	[Tomatillo-Yellow Chili Salsa (Hot), [Green Beans, Cheese, Sour Cream, Rice, Fajita Veggies, Guacamole]]	$21.96 
838	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]	$8.75 
838	1	Chips and Guacamole	NULL	$4.45 
838	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]	$8.75 
839	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Cheese, Sour Cream, Guacamole]]	$11.25 
839	1	Brakens Soft Tacos	[Tomatillo Green Chili Salsa]	$9.25 
840	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Green Beans, Rice, Cheese, Sour Cream]]	$8.99 
840	1	Chips and Fresh Tomato Salsa	NULL	$2.39 
841	1	Barbacoa Soft Tacos	[Fresh Tomato Salsa, [Rice, Black Beans, Green Beans, Cheese, Sour Cream]]	$9.25 
841	1	Veggie Burrito	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Green Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
842	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]	$10.98 
842	1	Chicken Soft Tacos	[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Sour Cream, Lettuce]]	$8.49 
842	1	Chips and Guacamole	NULL	$3.99 
842	1	Izze	[Strawberry]	$3.39 
843	1	Steak Bowl	[Tomatillo Yellow Chili Salsa, [Black Beans, Green Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
843	1	Bottled Water	NULL	$1.50 
844	1	Chips and Guacamole	NULL	$4.45 
844	1	Brakens Burrito	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Cheese, Sour Cream]]	$9.25 
844	1	Chicken Burrito	[Saute Chili Seafood Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Black Beans, Green Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
845	1	Canned Soft Drink	[Coke]	$1.25 
845	1	Steak Bowl	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Guacamole, Lettuce]]	$11.75 
846	1	Veggie Burrito	[Fresh Tomato Salsa, [Rice, Green Beans, Cheese]]	$8.75 
846	1	Bottled Water	NULL	$1.50 
846	1	Chicken Burrito	[Fresh Tomato Salsa, [Cheese, Lettuce]]	$8.75 
847	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice]]	$8.75 
847	1	Chips	NULL	$2.15 
847	1	Bottled Water	NULL	$1.50 
848	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$8.75 
848	1	Chips and Tomatillo Yellow Chili Salsa	NULL	$2.95 
848	1	Chicken Bowl	[Tomatillo Yellow Chili Salsa, [Rice, Black Beans]]	$8.75 
848	1	Chicken Burrito	[Tomatillo Yellow Chili Salsa, [Black Beans, Cheese, Sour Cream]]	$8.75 
848	2	Chicken Bowl	[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream]]	$17.50 
848	1	Chicken Burrito	[Fresh Tomato Salsa, [Green Beans, Cheese, Sour Cream]]	$8.75 
849	1	6 Pack Soft Drink	[Coke]	$6.49 
849	1	Chips and Guacamole	NULL	$4.45 
849	1	Chicken Burrito	[Saute Chili Seafood Salsa, [Rice, Green Beans, Cheese, Sour Cream, Guacamole]]	$11.25 
850	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Green Beans, Black Beans, Lettuce, Guacamole]]	$11.25 
850	2	Chips	NULL	$4.30 
850	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]	$8.75 
851	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice, Cheese, Guacamole, Lettuce]]	$11.25 
851	1	Chips and Guacamole	NULL	$4.45 
852	1	Steak Burrito	[[Fresh Tomato Salsa (Mild), Saute Chili Seafood Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Sour Cream, Lettuce]]	$8.99 
852	1	Chips and Fresh Tomato Salsa	NULL	$2.39 
853	1	Steak Burrito	[Saute Chili Seafood Salsa, [Cheese, Black Beans, Lettuce]]	$9.25 
853	1	Brakens Soft Tacos	[Saute Chili Seafood Salsa, [Lettuce, Cheese]]	$9.25 
854	1	Steak Burrito	[Saute Chili Seafood Salsa, [Rice, Green Beans, Cheese, Sour Cream]]	$9.25 
854	1	Chips and Guacamole	NULL	$4.45 
855	1	Steak Burrito	[Saute Chili Seafood Salsa, [Rice, Cheese, Guacamole, Lettuce]]	$11.75 
855	1	Veggie Bowl	[Saute Chili Seafood Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.25 
855	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
855	1	Chips	NULL	$2.15 
856	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
856	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
857	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables(Roasted Sweet Pepper, Cabbage), Rice]]	$8.75 
857	1	Chips	NULL	$2.15 
857	1	Bottled Water	NULL	$1.50 
858	1	Barbacoa Burrito	[Saute Chili Seafood Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 
858	1	Chips and Guacamole	NULL	$4.45 
859	1	Chicken Burrito	[Tomatillo-Yellow Chili Salsa (Hot), [Rice, Guacamole]]	$10.98 
859	1	Steak Burrito	[Fresh Tomato Salsa (Mild), Black Beans]	$8.99 
859	2	Canned Soda	[Diet Coke]	$2.18 
860	1	Chicken Burrito	[Saute Chili Seafood Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$8.75 
860	1	Chips and Guacamole	NULL	$4.45 
860	1	Canned Soft Drink	[Diet Coke]	$1.25 
861	1	Steak Soft Tacos	[Tomatillo-Yellow Chili Salsa (Hot), [Green Beans, Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.99 
861	1	Chips and Saute Chili-Seafood Salsa	NULL	$2.39 
862	1	Chips and Guacamole	NULL	$4.45 
862	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$8.75 
863	1	Chicken Burrito	[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Guacamole]]	$10.98 
864	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Sour Cream, Cheese, Lettuce, Guacamole]]	$11.75 
864	1	Bottled Water	NULL	$1.50 
